ID,Home Ownership,Annual Income,Years in current job,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Months since last delinquent,Bankruptcies,Purpose,Term,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Credit Default,Is_Term,Is_Years_in_current_job,Is_Home_Ownership,Is_Purpose,Is_Purpose_business loan,Is_Purpose_other,Is_Purpose_renewable energy,Is_Purpose_small business
3211,Home Mortgage,-0.0012787119354016555,10+ years,-0.11095342154390785,-0.4065285318619598,1.3675207922254868,0.45595338212774406,-0.3409788778582933,1.5378760606824566,0.0,debt consolidation,Long Term,0.9811312999565035,0.4782855301533881,16273.0,-0.4912244491941649,0,1,1.1640135221007732,1,other,0,1,0,0
3212,Rent,-0.7559992390848556,Unknown,-0.11095342154390785,0.06643571058971146,0.9803328740382876,-0.07854112397349965,-0.3409788778582933,-0.6169174448320877,0.0,debt consolidation,Short Term,-1.3139076627144253,0.5266543645729839,9033.0,-0.4378946098183663,0,0,-1.7068718463092056,0,other,0,1,0,0
3213,Rent,-0.7051742461814846,10+ years,-0.11095342154390785,-1.588939137991138,-0.7030928572104035,-0.41136837976510315,-0.3409788778582933,-0.6175029245190797,0.0,debt consolidation,Short Term,0.17574395875702253,-0.24567218688037643,15744.0,-0.4185019409544396,0,0,1.1640135221007732,0,other,0,1,0,0
3214,Rent,-0.4432773311124794,10+ years,-0.11095342154390785,-0.17004641063612416,-0.43374474021061293,0.036788129513791436,-0.3409788778582933,-0.6157946574450952,0.0,debt consolidation,Short Term,-0.35237518648143723,0.7255290140005314,9235.0,2.0099224923984664,0,0,1.1640135221007732,0,other,0,1,0,0
3215,Home Mortgage,-0.5223497046909703,6 years,-0.11095342154390785,1.7218105591705608,-0.28223642439823066,1.7009879857890569,1.6647792271904904,-0.6136695292005167,1.0,debt consolidation,Short Term,-0.49608952420879066,-0.04747245142147445,22569.0,-0.48152811476220153,0,0,0.12005520631532639,1,other,0,1,0,0
3216,Own Home,-0.012607174209044574,5 years,-0.11095342154390785,-1.3524570167653023,-1.9151593837094614,0.413483734206294,-0.3409788778582933,-0.6141129488248981,0.0,business loan,Short Term,0.15124591375558052,-1.185939830865031,3291.0,-0.5348579541380001,0,0,-0.14093437263103534,0,business loan,1,0,0,0
3217,Rent,1.4459323435224811,10+ years,-0.11095342154390785,1.2488463167188895,0.2564598096013508,-1.4162384602068665,1.6647792271904904,-0.6047757093946013,1.0,other,Short Term,-0.8518192007043842,-0.10574002404787128,13091.0,-0.4185019409544396,0,0,1.1640135221007732,0,other,0,1,0,0
3218,Rent,-0.021868954786013903,< 1 year,-0.11095342154390785,-0.879492774313631,0.4079681254137328,-0.8215692306471329,-0.3409788778582933,1.6539373103662331,0.0,debt consolidation,Short Term,-0.6323528436407746,-0.4758178501884998,14083.0,1.8559573617295535,0,0,-1.445882267362844,0,other,0,1,0,0
3219,Home Mortgage,-1.1199617880774668,10+ years,-0.11095342154390785,-1.8254212592169734,0.15545426572642906,-1.4184330849683504,-0.3409788778582933,-0.6146457085054277,0.0,debt consolidation,Short Term,-1.006935854307985,-1.3058495459610524,0.0,1.8172742293846251,0,0,1.1640135221007732,1,other,0,1,0,0
3220,Own Home,0.9200390999342131,5 years,-0.11095342154390785,0.30291783181554705,0.15545426572642906,1.1608986757700173,-0.3409788778582933,1.634694878303927,0.0,home improvements,Long Term,0.9766155312926432,0.30055818507673365,18681.0,-0.5203134524900551,0,1,-0.14093437263103534,0,other,0,1,0,0
3221,Rent,-0.9324754078292664,5 years,-0.11095342154390785,-2.0619033804428093,-0.3327391963356915,-1.0268603880398908,-0.3409788778582933,-0.614360937153015,0.0,other,Short Term,-1.1328129058130902,-0.8853781434948914,2077.0,1.796352215773482,1,0,-0.14093437263103534,0,other,0,1,0,0
3222,Home Mortgage,-1.1438459846291034,5 years,-0.11095342154390785,1.2488463167188895,2.242902172474806,-0.2325889636646277,1.6647792271904904,1.4818813077922695,1.0,debt consolidation,Short Term,-0.9582784469548904,-0.41631293528625285,13274.0,-0.5736432918658536,0,0,-0.14093437263103534,1,other,0,1,0,0
3223,Rent,-0.10721514292676516,5 years,-0.11095342154390785,-1.3524570167653023,-0.820932658397812,0.9807205586900928,-0.3409788778582933,-0.6143069500874276,0.0,debt consolidation,Short Term,-0.7892758047099193,1.3344138993802341,7671.0,-0.5397061213539818,1,0,-0.14093437263103534,0,other,0,1,0,0
3224,Home Mortgage,-0.028445684944351533,10+ years,-0.11095342154390785,-0.4065285318619598,1.6368689092252775,0.21168932926215844,-0.3409788778582933,-0.6194196221783612,0.0,debt consolidation,Long Term,1.9030254726835798,0.14487802964249966,12264.0,1.8045376791384355,1,1,1.1640135221007732,1,other,0,1,0,0
3225,Rent,1.5093600166155765,5 years,-0.11095342154390785,0.5393999530413827,0.12178575110145534,2.9724071761081565,-0.3409788778582933,-0.6180223294971402,0.0,debt consolidation,Short Term,0.9199426345611967,-1.299073891794898,28961.0,1.8482738676431985,0,0,-0.14093437263103534,0,other,0,1,0,0
3226,Rent,-1.483699852838391,3 years,-0.11095342154390785,-1.588939137991138,0.4079681254137328,-1.2873366568036348,-0.3409788778582933,-0.6165140302142864,0.0,debt consolidation,Short Term,-1.3026058075742368,-1.09662621568094,9266.0,-0.4378946098183663,0,0,-0.6629135305237588,0,other,0,1,0,0
3227,Home Mortgage,-0.5223497046909703,10+ years,-0.11095342154390785,-0.17004641063612416,1.3675207922254868,0.4682873816737939,-0.3409788778582933,1.5432553011487424,0.0,debt consolidation,Long Term,2.5763265804651474,1.090994928022082,28532.0,-0.5930359607297804,0,1,1.1640135221007732,1,other,0,1,0,0
3228,Home Mortgage,-0.2007897721803359,1 year,-0.11095342154390785,-0.17004641063612416,1.754708710412686,1.6901798418569514,-0.3409788778582933,0.5223410483729398,0.0,debt consolidation,Short Term,-1.3143268707782636,0.7456639473984562,20606.0,-0.4330464426023846,0,0,-1.1848926884164823,1,other,0,1,0,0
3229,Rent,2.100954748297476,3 years,-0.11095342154390785,1.7218105591705608,-0.46741325483558666,0.9599943532673492,1.6647792271904904,-0.6070698688679543,1.0,debt consolidation,Short Term,-1.3143982790422064,-0.3674941582208933,26315.0,-0.50576895084211,0,0,-0.6629135305237588,0,other,0,1,0,0
3230,Own Home,0.7381385719342132,10+ years,-0.11095342154390785,-0.17004641063612416,0.08811723647648163,0.3409420152266914,-0.3409788778582933,1.6401509445193958,0.0,debt consolidation,Short Term,0.24381917136471626,0.7080937364771888,23707.0,1.9058756813202316,0,0,1.1640135221007732,0,other,0,1,0,0
3231,Rent,-1.302100009972054,3 years,-0.11095342154390785,-0.6430106530877954,0.34063109616378534,-0.7630145214620199,-0.3409788778582933,-0.6155862268597982,0.0,debt consolidation,Long Term,-0.2210792125796996,-0.32249989364452514,9910.0,-0.6948474722653959,0,1,-0.6629135305237588,0,other,0,1,0,0
3232,Home Mortgage,-0.9772104280769368,5 years,-0.11095342154390785,0.06643571058971146,2.6974271199119535,-1.4147781355256346,-0.3409788778582933,-0.6181317126462331,0.0,debt consolidation,Short Term,-0.5765831006421002,-1.2983149061999095,21070.0,-0.6172767968096888,0,0,-0.14093437263103534,1,other,0,1,0,0
3233,Home Mortgage,1.114727909346448,10+ years,-0.11095342154390785,1.9582926803963965,0.6436477277885493,-0.30913605363083413,-0.3409788778582933,1.8459671384568748,0.0,debt consolidation,Short Term,2.3925347958460343,-0.399102629085792,27030.0,-0.7142401411293227,0,0,1.1640135221007732,1,other,0,1,0,0
3234,Own Home,-0.597285951757838,3 years,-0.11095342154390785,1.9582926803963965,2.2092336578498326,1.1935138395180769,-0.3409788778582933,-0.6197182231033461,0.0,debt consolidation,Long Term,0.6132090480684872,2.053759704294921,18739.0,-0.48152811476220153,0,1,-0.6629135305237588,0,other,0,1,0,0
3235,Home Mortgage,1.0025148979061742,10+ years,-0.11095342154390785,-0.879492774313631,0.07128297916399448,1.370385936101122,-0.3409788778582933,1.5040317180576774,0.0,debt consolidation,Short Term,1.9318134979156891,1.309217111217468,21437.0,-0.4039574393064945,0,0,1.1640135221007732,1,other,0,1,0,0
3236,Rent,-0.5139299016497493,5 years,-0.11095342154390785,0.06643571058971146,-1.0566122607726287,-0.6165323825233657,-0.3409788778582933,-0.6270864128154873,0.0,debt consolidation,Short Term,-0.3951620945715134,-0.6446588280113216,18905.0,-0.723936475561286,0,0,-0.14093437263103534,0,other,0,1,0,0
3237,Own Home,-0.45039866052053557,10+ years,-0.11095342154390785,-0.6430106530877954,-1.2249548338974978,-0.3266833931911937,-0.3409788778582933,-0.6174285237492021,0.0,debt consolidation,Long Term,1.3306517945392893,0.24139072715880946,21109.0,-0.7772663149370846,1,1,1.1640135221007732,0,other,0,1,0,0
3238,Rent,1.0736622336044923,10+ years,-0.11095342154390785,1.7218105591705608,1.7378744531001986,-1.4148225427636978,-0.3409788778582933,-0.6211049014092949,0.0,debt consolidation,Short Term,0.8623665840969782,-1.297240147448423,37438.0,-0.42335010817042124,0,0,1.1640135221007732,0,other,0,1,0,0
3239,Home Mortgage,1.671008987547123,< 1 year,-0.11095342154390785,-0.4065285318619598,-1.191286319272524,0.8731477379070186,-0.3409788778582933,-0.6235228039213201,0.0,debt consolidation,Long Term,0.9279581239395487,2.302577987402237,0.0,0.061438197977848226,1,1,-1.445882267362844,1,other,0,1,0,0
3240,Rent,-0.5730598820983246,10+ years,-0.11095342154390785,0.06643571058971146,-0.46741325483558666,0.873465624493257,-0.3409788778582933,-0.6163408426962611,0.0,debt consolidation,Short Term,0.26989773539850936,-0.34882153842170055,8499.0,-0.442742777034348,0,0,1.1640135221007732,0,other,0,1,0,0
3241,Home Mortgage,-1.0666516994739081,3 years,-0.11095342154390785,0.06643571058971146,-0.43374474021061293,-0.05272873317094166,-0.3409788778582933,-0.618373328891788,0.0,debt consolidation,Short Term,0.24856072846176955,0.4604003099842817,10022.0,-0.4475909442503297,0,0,-0.6629135305237588,1,other,0,1,0,0
3242,Rent,-1.3905844855688867,2 years,-0.11095342154390785,-0.17004641063612416,-1.5279714655222623,-0.23042733487820657,-0.3409788778582933,-0.6146798417526597,0.0,other,Short Term,-0.2707526678821627,-1.0200234802396733,2001.0,-0.5494024557859452,0,0,-0.9239031094701204,0,other,0,1,0,0
3243,Home Mortgage,-0.9278780366217824,10+ years,-0.11095342154390785,-1.588939137991138,0.23962555228886362,-1.008740852624302,-0.3409788778582933,1.618365129468035,0.0,debt consolidation,Long Term,0.18635601511709418,-0.7470207799225592,9730.0,-0.786962649369048,1,1,1.1640135221007732,1,other,0,1,0,0
3244,Home Mortgage,-0.2061861004931185,10+ years,-0.11095342154390785,-0.6430106530877954,1.8388799969751204,-0.6058513932257555,-0.3409788778582933,-0.6175143022895764,0.0,home improvements,Short Term,-0.07476830787062652,-1.0859400778440527,6796.0,-0.42335010817042124,0,0,1.1640135221007732,1,other,0,1,0,0
3245,Rent,-0.9680251883956047,10+ years,-0.11095342154390785,1.012364195493054,0.4079681254137328,0.0711198808275385,-0.3409788778582933,1.7478100617072765,0.0,debt consolidation,Short Term,-1.0798655182293284,0.3017955273525838,20638.0,-0.0308035619765663,1,0,1.1640135221007732,0,other,0,1,0,0
3246,Home Mortgage,-1.4266748231501207,6 years,-0.11095342154390785,0.30291783181554705,-0.602087313335482,0.2846760894624948,-0.3409788778582933,-0.6171922638343017,0.0,debt consolidation,Short Term,-0.6429649000008463,0.1676001332535656,14488.0,0.01266096581567884,1,0,0.12005520631532639,1,other,0,1,0,0
3247,Own Home,0.8091656026141336,6 years,-0.11095342154390785,-0.4065285318619598,0.07128297916399448,1.2317873845011802,-0.3409788778582933,-0.6366699011118948,0.0,debt consolidation,Short Term,-0.8434650286762427,-0.8838033442347185,5761.0,-0.4281982753864029,0,0,0.12005520631532639,0,other,0,1,0,0
3248,Rent,0.14595302578995073,6 years,-0.11095342154390785,-0.4065285318619598,0.4753051546636802,-0.05997654733717715,-0.3409788778582933,-0.6181027543916628,0.0,debt consolidation,Short Term,-0.565180784765853,0.27806105278854953,18109.0,-0.5154652852740734,0,0,0.12005520631532639,0,other,0,1,0,0
3249,Home Mortgage,0.2584722118862689,3 years,-0.11095342154390785,-0.4065285318619598,0.30696258153881106,-1.416511005876131,-0.3409788778582933,1.748019907264767,0.0,other,Long Term,0.5887110030670452,-1.2253098123693533,7713.0,-0.9566485019284072,0,1,-0.6629135305237588,1,other,0,1,0,0
3250,Rent,0.24817708907677585,< 1 year,-0.11095342154390785,-1.1159748955394666,-1.999330670271896,-0.9849629359736699,-0.3409788778582933,1.8026962538844118,0.0,debt consolidation,Short Term,0.2603017269878063,-1.032059446013852,31321.0,-0.5639469574338902,1,0,-1.445882267362844,0,other,0,1,0,0
3251,Home Mortgage,0.9004439219473713,10+ years,-0.11095342154390785,-0.17004641063612416,-0.7704298864603513,0.8622760166576654,-0.3409788778582933,-0.6166970521584949,0.0,debt consolidation,Short Term,-0.2688334662000221,2.4227126738211404,20249.0,-0.8160516526649382,1,0,1.1640135221007732,1,other,0,1,0,0
3252,Rent,-0.7977155359709055,< 1 year,-0.11095342154390785,-0.879492774313631,-0.1812308805233092,0.42200309471748304,-0.3409788778582933,1.6256766926204098,0.0,business loan,Short Term,-0.6078547986393326,-0.996513976998521,1145.0,-0.39426110487453114,0,0,-1.445882267362844,0,business loan,1,0,0,0
3253,Home Mortgage,-0.32368062475015824,10+ years,-0.11095342154390785,-1.3524570167653023,0.5594764412261147,-0.729636429906988,1.6647792271904904,-0.603725172218505,1.0,debt consolidation,Long Term,-0.9979043169802643,-0.10663990933939865,14348.0,-0.8451406559608283,0,1,1.1640135221007732,1,other,0,1,0,0
3254,Rent,-0.36811422170860225,10+ years,-0.11095342154390785,-1.1159748955394666,-0.5852530560229953,-0.982165534014772,-0.3409788778582933,-0.6309198081340504,0.0,debt consolidation,Short Term,1.0722369327498846,-0.5911156531654433,24233.0,-0.5978841279457621,1,0,1.1640135221007732,0,other,0,1,0,0
3255,Home Mortgage,-1.5010369927369052,2 years,-0.11095342154390785,-0.4065285318619598,-1.1239492900225763,-0.9078436501522343,1.6647792271904904,1.5967699184400208,1.0,debt consolidation,Short Term,-0.9306193638887461,-1.040270899299039,2398.0,-0.6124286295937071,0,0,-0.9239031094701204,1,other,0,1,0,0
3256,Home Mortgage,0.19375454396488317,3 years,-0.11095342154390785,1.012364195493054,-1.0397780034601418,-0.3880355043352047,-0.3409788778582933,-0.6184975529444695,0.0,debt consolidation,Short Term,0.13905333836315775,-0.6221616957231374,18881.0,-0.442742777034348,0,0,-0.6629135305237588,1,other,0,1,0,0
3257,Home Mortgage,-0.2635555766694385,3 years,-0.11095342154390785,-0.4065285318619598,-0.9051039449602466,-0.4256096988285834,1.6647792271904904,-0.6194196221783612,1.0,debt consolidation,Short Term,1.1389574147584203,0.2679373432588667,15280.0,-0.5300097869220185,1,0,-0.6629135305237588,1,other,0,1,0,0
3258,Home Mortgage,0.4849649136951162,6 years,-0.11095342154390785,0.30291783181554705,-1.426965921647341,0.27005330649552844,-0.3409788778582933,-0.617573129767193,0.0,debt consolidation,Short Term,0.3100880765068659,1.2900945487725115,22778.0,-0.5881877935137987,0,0,0.12005520631532639,1,other,0,1,0,0
3259,Rent,0.361461711813205,10+ years,-0.11095342154390785,0.06643571058971146,-0.8882696876477595,-0.05050352706727287,-0.3409788778582933,1.7666978861969138,0.0,debt consolidation,Long Term,0.16964767106081116,-0.4321734135494226,21358.0,-0.7918108165850297,0,1,1.1640135221007732,0,other,0,1,0,0
3260,Rent,-0.5223497046909703,2 years,-0.11095342154390785,0.06643571058971146,-1.2249548338974978,1.0886748433766529,-0.3409788778582933,-0.6212325455226204,0.0,debt consolidation,Short Term,2.5252983945635266,0.3532014746310845,40151.0,-0.583339626297817,0,0,-0.9239031094701204,0,other,0,1,0,0
3261,Rent,-1.3172173836142467,9 years,-0.11095342154390785,1.7218105591705608,-0.43374474021061293,0.24430449301021814,-0.3409788778582933,-0.617525774712244,0.0,debt consolidation,Short Term,-0.3115074800735017,-0.2379106762409529,10300.0,0.11481224767630205,1,0,0.9030239431544116,0,other,0,1,0,0
3262,Home Mortgage,0.8961192049307442,5 years,-0.11095342154390785,0.7758820742672183,-0.46741325483558666,0.6733878071148088,-0.3409788778582933,-0.6385865987711764,0.0,medical bills,Long Term,0.6632211860207398,-0.19550358187772587,18968.0,-0.5978841279457621,0,1,-0.14093437263103534,1,other,0,1,0,0
3263,Rent,-0.7382793808662856,10+ years,-0.11095342154390785,0.06643571058971146,-0.43374474021061293,0.3697425399398903,1.6647792271904904,1.4875863845876343,1.0,debt consolidation,Short Term,-0.10400790996912183,0.4563508261724086,8623.0,-0.4572872786822931,0,0,1.1640135221007732,0,other,0,1,0,0
3264,Home Mortgage,-0.4221503644589298,9 years,-0.11095342154390785,-1.3524570167653023,-0.5684187987105084,-0.8294528179858452,-0.3409788778582933,-0.5983359479262645,0.0,home improvements,Short Term,-0.8571252288844201,-0.48470421744233255,9491.0,1.8799058005198312,0,0,0.9030239431544116,1,other,0,1,0,0
3265,Own Home,-0.9812672422695252,7 years,-0.11095342154390785,1.012364195493054,-0.787264143772838,-0.44252126521646623,-0.3409788778582933,-0.6172560113016048,0.0,debt consolidation,Short Term,-0.5298448949711463,-0.4580451156808344,11619.0,-0.5784914590818353,0,0,0.3810447852616881,0,other,0,1,0,0
3266,Rent,-0.4270911148291554,7 years,-0.11095342154390785,1.012364195493054,-0.5179160267730475,0.1317090641645773,-0.3409788778582933,-0.6117528315412352,0.0,home improvements,Short Term,-0.8661567662121407,-1.0644553165088368,12371.0,-0.4330464426023846,0,0,0.3810447852616881,0,other,0,1,0,0
3267,Home Mortgage,0.5449751462798191,8 years,-0.11095342154390785,0.7758820742672183,-0.3327391963356915,1.5663948051757188,-0.3409788778582933,-0.6199992004885534,0.0,debt consolidation,Short Term,0.8420456251096069,1.8627590511682381,32361.0,-0.6415176328895973,0,0,0.6420343642080498,1,other,0,1,0,0
3268,Home Mortgage,0.12281762868716484,5 years,-0.11095342154390785,0.06643571058971146,0.4248023827262199,0.17595887696896242,-0.3409788778582933,1.6376179137966227,0.0,debt consolidation,Short Term,1.9585694272490612,1.0552244876838694,15275.0,1.9321248844433354,0,0,-0.14093437263103534,1,other,0,1,0,0
3269,Rent,-0.5223497046909703,9 years,-0.11095342154390785,-1.1159748955394666,-0.6694243425854298,-0.19062793428115904,-0.3409788778582933,1.6578985586035067,0.0,home improvements,Short Term,-0.6307723246084236,-0.07413155318297261,40637.0,-0.442742777034348,0,0,0.9030239431544116,0,other,0,1,0,0
3270,Rent,-0.3855279052711277,7 years,-0.11095342154390785,1.2488463167188895,-0.28223642439823066,0.6903629508199393,-0.3409788778582933,1.759759094391585,0.0,debt consolidation,Long Term,0.08362227801427281,0.8283409085575327,18241.0,-0.6948474722653959,0,1,0.3810447852616881,0,other,0,1,0,0
3271,Rent,0.15509999363927726,2 years,-0.11095342154390785,-2.0619033804428093,-1.3596288923973932,-1.3685248909289218,-0.3409788778582933,-0.6137440168790349,0.0,moving,Short Term,-0.8591573247831572,-1.2245224127392669,1404.0,-0.6075804623777254,0,0,-0.9239031094701204,0,other,0,1,0,0
3272,Home Mortgage,-0.7553486179407611,3 years,-0.11095342154390785,0.7758820742672183,-0.19806513783579638,0.7467560312186312,-0.3409788778582933,-0.6172100668105851,0.0,debt consolidation,Long Term,0.3904687587235789,1.8623091085224743,16578.0,-1.0827008495439312,0,1,-0.6629135305237588,1,other,0,1,0,0
3273,Rent,-0.5114039607373829,< 1 year,-0.11095342154390785,0.30291783181554705,-0.3664077109606652,-0.22762993291930866,-0.3409788778582933,-0.6194196221783612,0.0,debt consolidation,Short Term,-0.39109790277403916,-0.5157502600000266,10643.0,-0.47667994754621984,0,0,-1.445882267362844,0,other,0,1,0,0
3274,Rent,-0.5223497046909703,10+ years,-0.11095342154390785,1.012364195493054,0.3237968388512982,2.1033052493323745,-0.3409788778582933,-0.6194196221783612,0.0,debt consolidation,Short Term,-1.314346629325617,-1.3008596126694199,0.0,-0.4378946098183663,0,0,1.1640135221007732,0,other,0,1,0,0
3275,Rent,0.20962199535110335,< 1 year,-0.11095342154390785,-0.4065285318619598,-1.393297407022367,-0.12647842117825017,-0.3409788778582933,-0.6173590164878119,0.0,debt consolidation,Short Term,0.264027236135491,-0.10124059759023446,19619.0,2.0304986954609836,0,0,-1.445882267362844,0,other,0,1,0,0
3276,Own Home,0.4687620578874651,9 years,-0.11095342154390785,0.7758820742672183,1.603200394600304,-1.4149666063701625,1.6647792271904904,-0.6032577553774734,0.0,debt consolidation,Short Term,0.8099836675961989,-1.2975909383868307,15295.0,1.222021048599903,0,0,0.9030239431544116,0,other,0,1,0,0
3277,Home Mortgage,-0.5223497046909703,2 years,-0.11095342154390785,1.012364195493054,0.795156043600932,-1.4158499618696767,-0.3409788778582933,-0.617827695847606,0.0,home improvements,Short Term,-1.0548030021449037,0.5758105986226661,11741.0,-0.4330464426023846,0,0,-0.9239031094701204,1,other,0,1,0,0
3278,Home Mortgage,0.9729690435978893,10+ years,-0.11095342154390785,-0.6430106530877954,-0.06339107933590095,0.28734633678689736,-0.3409788778582933,-0.6172794354856141,0.0,debt consolidation,Short Term,-1.3140671661448327,1.5039297911717013,19686.0,-0.46213544589827477,0,0,1.1640135221007732,1,other,0,1,0,0
3279,Home Mortgage,-0.14510425661226006,5 years,-0.11095342154390785,0.7758820742672183,1.384355049537974,2.4812088230525826,-0.3409788778582933,-0.6192546523624659,0.0,debt consolidation,Long Term,1.608032884716907,1.9714202001201673,22364.0,-0.772418147721103,1,1,-0.14093437263103534,1,other,0,1,0,0
3280,Home Mortgage,-0.18873414509858752,< 1 year,-0.11095342154390785,-0.17004641063612416,-1.1071150327100896,-0.5851887651202596,-0.3409788778582933,-0.6158377181645119,0.0,other,Long Term,0.38516273054354305,-1.179078205517135,6432.0,0.11976855480708858,1,1,-1.445882267362844,1,other,0,1,0,0
3281,Rent,-0.932508928294454,1 year,-0.11095342154390785,1.2488463167188895,-0.28223642439823066,-0.31619313584532655,-0.3409788778582933,-0.6188868895225006,0.0,debt consolidation,Short Term,-0.275720013412409,0.35770090108872127,20423.0,-0.50576895084211,0,0,-1.1848926884164823,0,other,0,1,0,0
3282,Own Home,-0.6627307844873292,5 years,-0.11095342154390785,-0.879492774313631,1.923051283537555,-0.7932137471546677,1.6647792271904904,-0.6040722515778354,1.0,debt consolidation,Short Term,-1.314697278804151,-0.9508447984535072,7483.0,-0.48152811476220153,0,0,-0.14093437263103534,0,other,0,1,0,0
3283,Rent,0.6323112479096806,10+ years,-0.11095342154390785,0.7758820742672183,0.4079681254137328,1.9425182140129922,-0.3409788778582933,-0.6181165361738161,0.0,debt consolidation,Short Term,2.359118107733468,2.446334662723734,21002.0,1.9676421086339442,0,0,1.1640135221007732,0,other,0,1,0,0
3284,Rent,-1.9393642846964738,Unknown,-0.11095342154390785,-0.17004641063612416,0.6436477277885493,-0.9078436501522343,5.676295437288058,0.1588010686422431,1.0,other,Short Term,-1.3158868964000157,-1.03307181696682,3658.0,-0.772418147721103,0,0,-1.7068718463092056,0,other,0,1,0,0
3285,Home Mortgage,0.17680012238642434,3 years,-0.11095342154390785,1.4853284379447251,-0.5179160267730475,-0.5305122722872551,-0.3409788778582933,1.8962360685210664,0.0,business loan,Long Term,-0.07228463510550336,-0.5047266651788164,28087.0,-0.8354443215288649,0,1,-0.6629135305237588,1,business loan,1,0,0,0
3286,Rent,-0.30921387225206015,5 years,-0.11095342154390785,-0.17004641063612416,-0.2654021670857438,-0.05266515585369398,-0.3409788778582933,-0.6181042818606556,0.0,debt consolidation,Long Term,1.7253299757606777,0.4992078631813993,20699.0,-0.6512139673215607,0,1,-0.14093437263103534,0,other,0,1,0,0
3287,Rent,-0.9700153236598934,2 years,-0.11095342154390785,-0.879492774313631,-0.8040984010853249,-0.8812047542254565,-0.3409788778582933,-0.6175029245190797,0.0,debt consolidation,Short Term,-0.525329126307286,-1.006412715205322,12018.0,-0.4572872786822931,0,0,-0.9239031094701204,0,other,0,1,0,0
3288,Rent,-0.08983973119624528,10+ years,-0.11095342154390785,-0.6430106530877954,-0.8882696876477595,-0.8206155708884177,-0.3409788778582933,-0.59258585494842,0.0,debt consolidation,Long Term,-0.07307489462167892,-0.7357722137784671,12631.0,-0.5397061213539818,0,1,1.1640135221007732,0,other,0,1,0,0
3289,Home Mortgage,0.6419949586081715,2 years,-0.11095342154390785,0.30291783181554705,2.3270734590372406,2.092878569303755,-0.3409788778582933,1.469391404806355,0.0,debt consolidation,Short Term,0.11353924541234717,-0.6038265329082674,22099.0,1.845694000992612,0,0,-0.9239031094701204,1,other,0,1,0,0
3290,Rent,-0.6050168618229592,10+ years,3.5711291518158657,-0.879492774313631,-0.7535956291478644,-1.139201507616541,3.6705373322392743,1.8483397453574029,1.0,debt consolidation,Short Term,-0.5858404264030137,-1.1497194478810546,10987.0,-0.46698361311425646,0,0,1.1640135221007732,0,other,0,1,0,0
3291,Home Mortgage,-1.2639429934625204,3 years,-0.11095342154390785,0.06643571058971146,-0.31590493902320466,1.26796287801511,3.6705373322392743,-0.6270864128154873,0.0,debt consolidation,Short Term,-0.8550931329856829,-0.8923522545042285,9972.0,-0.4378946098183663,0,0,-0.6629135305237588,1,other,0,1,0,0
3292,Home Mortgage,0.692702651578418,5 years,-0.11095342154390785,1.7218105591705608,0.4753051546636802,2.2225127191717737,-0.3409788778582933,-0.6060027385633906,0.0,debt consolidation,Short Term,1.3505211766602745,1.4641098670216155,24550.0,2.129935813340861,0,0,-0.14093437263103534,1,other,0,1,0,0
3293,Home Mortgage,1.8328605650985956,10+ years,-0.11095342154390785,-0.879492774313631,-0.43374474021061293,-0.6277219903589574,1.6647792271904904,-0.6071743671856452,1.0,debt consolidation,Short Term,-0.4100641311622523,-0.3545583071551875,22813.0,-0.4281982753864029,0,0,1.1640135221007732,1,other,0,1,0,0
3294,Home Mortgage,-1.0228304518275528,Unknown,-0.11095342154390785,-0.4065285318619598,2.1587308859123717,-0.7103089254636934,-0.3409788778582933,-0.6176967683598698,0.0,home improvements,Short Term,-1.0796397297961353,-0.17086922202216426,8592.0,-0.46213544589827477,1,0,-1.7068718463092056,1,other,0,1,0,0
3295,Home Mortgage,1.073432602612459,2 years,-0.11095342154390785,0.5393999530413827,-0.787264143772838,0.9528101164183613,-0.3409788778582933,-0.6060027385633906,0.0,other,Short Term,-1.3139001815621656,1.547011799503574,20113.0,-0.47667994754621984,0,0,-0.9239031094701204,1,other,0,1,0,0
3296,Rent,-0.9618382203123123,5 years,-0.11095342154390785,-0.879492774313631,-0.9219382022727335,-0.4878518924140619,-0.3409788778582933,-0.6147585835990298,0.0,debt consolidation,Short Term,-0.8167090993428706,-0.523736741962332,3839.0,2.004488062054915,0,0,-0.14093437263103534,0,other,0,1,0,0
3297,Rent,-1.1345842012837601,1 year,-0.11095342154390785,-1.588939137991138,-1.4774686935848014,-1.1766485474754245,-0.3409788778582933,-0.6143364972337436,0.0,other,Short Term,-0.283509714357568,-0.9519696550679164,4443.0,-0.50576895084211,0,0,-1.1848926884164823,0,other,0,1,0,0
3298,Home Mortgage,-0.5461757601314132,< 1 year,-0.11095342154390785,-0.879492774313631,-0.9892752315226813,-0.6053427746877741,-0.3409788778582933,-0.6161951763414576,0.0,buy a car,Short Term,-0.9568108221391358,-1.16625484011287,10143.0,2.0055295437488874,0,0,-1.445882267362844,1,other,0,1,0,0
3299,Home Mortgage,0.6868488275243945,10+ years,-0.11095342154390785,0.30291783181554705,0.8288245582259056,-1.419865794483262,-0.3409788778582933,-0.6183791014567269,0.0,debt consolidation,Short Term,-1.3137916609330167,1.63081361727706,19138.0,-0.38941293765854945,0,0,1.1640135221007732,1,other,0,1,0,0
